"COD_NUC","COD_ACC","RATEIZZAZIONE"
"021421","0004","A"
"021422","0004","A"
"021423","0004","A"
"021424","0004","A"
"026140","0004","A"
"026775","0004","A"
"026776","0004","A"
"026777","0004","A"
"026778","0004","A"
"026779","0004","A"
"026780","0004","A"
"014212","0217","A"
"014213","0217","A"
"014257","0217","A"
"014258","0217","A"
"014259","0217","A"
"014210","0217","A"
"028531","0004","A"
"028532","0004","A"
"028533","0004","A"
"028534","0004","A"
"028535","0004","A"
"028536","0004","A"
"030088","0004","A"
"030089","0004","A"
"030090","0004","A"
"030463","0179","A"
"006912","0217","A"
"030690","0004","A"
"030691","0004","A"
"030692","0004","A"
"030693","0004","A"
"030694","0004","A"
"030850","0004","A"
"030851","0004","A"
"030852","0004","A"
"030853","0004","A"
"031051","0004","A"
"031052","0004","A"
"032173","0004","A"
"032174","0004","A"
"032331","0004","A"
"032332","0004","A"
"032333","0004","A"
"033262","0004","A"
"033263","0004","A"
"033398","0004","A"
"033399","0004","A"
"033400","0004","A"
"033401","0004","A"
"033608","0004","A"
"033745","0004","A"
"033746","0004","A"
"033747","0004","A"
"033748","0004","A"
"033749","0004","A"
"034462","0004","A"
"019237","0215","A"
"019248","0215","A"
"014685","0215","A"
"019282","0215","A"
"015130","0215","A"
"014214","0004","A"
"014251","0146","A"
"014252","0146","A"
"014921","0109","A"
"014848","0080","A"
"014920","0109","A"
"014922","0110","A"
"014923","0110","A"
"019483","0163","A"
"019484","0163","A"
"019512","0163","A"
"019523","0163","A"
"019539","0163","A"
"019551","0163","A"
"019647","0163","A"
"019650","0163","A"
"019667","0163","A"
"019675","0163","A"
"019706","0084","A"
"019707","0084","A"
"019708","0084","A"
"019709","0084","A"
"019798","0163","A"
"019806","0163","A"
"019809","0163","A"
"019820","0163","A"
"019836","0163","A"
"019839","0163","A"
"019842","0163","A"
"019845","0163","A"
"019859","0163","A"
"019862","0163","A"
"019871","0163","A"
"019874","0163","A"
"019877","0163","A"
"019887","0163","A"
"019890","0163","A"
"019895","0163","A"
"019899","0163","A"
"019902","0163","A"
"019905","0163","A"
"019908","0163","A"
"019911","0163","A"
"019914","0163","A"
"019942","0004","A"
"006568","0079","A"
"020682","0004","A"
"020683","0004","A"
"009171","0185","A"
"009172","0185","A"
"009178","0185","A"
"009179","0185","A"
"009181","0185","A"
"009182","0185","A"
"009185","0185","A"
"009186","0185","A"
"009207","0185","A"
"009210","0185","A"
"009211","0185","A"
"009212","0185","A"
"009216","0185","A"
"009222","0185","A"
"009223","0185","A"
"009227","0185","A"
"009236","0185","A"
"009238","0185","A"
"009241","0185","A"
"009242","0185","A"
"009252","0185","A"
"009267","0185","A"
"009268","0185","A"
"009460","0189","A"
"009542","0189","A"
"009273","0185","A"
"009278","0185","A"
"009161","0185","A"
"009162","0185","A"
"009163","0185","A"
"009164","0185","A"
"009167","0185","A"
"009168","0185","A"
"009173","0185","A"
"009546","0189","A"
"009180","0185","A"
"009183","0185","A"
"009547","0189","A"
"009548","0189","A"
"009190","0185","A"
"009549","0189","A"
"009192","0185","A"
"009197","0185","A"
"009550","0189","A"
"009203","0185","A"
"009204","0185","A"
"009205","0185","A"
"009208","0185","A"
"009213","0185","A"
"009217","0185","A"
"009221","0185","A"
"009224","0185","A"
"009233","0185","A"
"009234","0185","A"
"009237","0185","A"
"009239","0185","A"
"009240","0185","A"
"009244","0185","A"
"009245","0185","A"
"009246","0185","A"
"009544","0189","A"
"009256","0185","A"
"009545","0189","A"
"009552","0189","A"
"009261","0185","A"
"009262","0185","A"
"009269","0185","A"
"009270","0185","A"
"009504","0190","A"
"009276","0185","A"
"009277","0185","A"
"014106","0185","A"
"014107","0185","A"
"014108","0185","A"
"014109","0185","A"
"014110","0185","A"
"014621","0185","A"
"014822","0185","A"
"015102","0185","A"
"015232","0185","A"
"009160","0185","A"
"009165","0185","A"
"009169","0185","A"
"009170","0185","A"
"009177","0185","A"
"009184","0185","A"
"009187","0185","A"
"009193","0185","A"
"009195","0185","A"
"009196","0185","A"
"009505","0190","A"
"009200","0185","A"
"009523","0190","A"
"009529","0190","A"
"009214","0185","A"
"009218","0185","A"
"009541","0190","A"
"009220","0185","A"
"009225","0185","A"
"009226","0185","A"
"009229","0185","A"
"009230","0185","A"
"009231","0185","A"
"009232","0185","A"
"009235","0185","A"
"009499","0190","A"
"009250","0185","A"
"009251","0185","A"
"009254","0185","A"
"009255","0185","A"
"009263","0185","A"
"009264","0185","A"
"009265","0185","A"
"009274","0185","A"
"009279","0185","A"
"009280","0185","A"
"009281","0185","A"
"014388","0185","A"
"014391","0185","A"
"014392","0185","A"
"014618","0185","A"
"014619","0185","A"
"014620","0185","A"
"014820","0185","A"
"014821","0185","A"
"015104","0185","A"
"015105","0185","A"
"015106","0185","A"
"015229","0185","A"
"015230","0185","A"
"015231","0185","A"
"019437","0185","A"
"019446","0185","A"
"009282","0185","A"
"009284","0185","A"
"009503","0190","A"
"009286","0185","A"
"009507","0190","A"
"009288","0185","A"
"009289","0185","A"
"009290","0185","A"
"009291","0185","A"
"009292","0185","A"
"009293","0185","A"
"009294","0185","A"
"009295","0185","A"
"009296","0185","A"
"009297","0185","A"
"009298","0185","A"
"009299","0185","A"
"009300","0185","A"
"009301","0185","A"
"009302","0185","A"
"009303","0185","A"
"009304","0185","A"
"009305","0185","A"
"009306","0185","A"
"009307","0185","A"
"009308","0185","A"
"009309","0185","A"
"009311","0185","A"
"009312","0185","A"
"009313","0185","A"
"009314","0185","A"
"009317","0185","A"
"009318","0185","A"
"009319","0185","A"
"009320","0185","A"
"009321","0185","A"
"009322","0185","A"
"009323","0185","A"
"009508","0190","A"
"009325","0185","A"
"009326","0185","A"
"009327","0185","A"
"009328","0185","A"
"009330","0185","A"
"009331","0185","A"
"009333","0185","A"
"009334","0185","A"
"009509","0190","A"
"009336","0185","A"
"009337","0185","A"
"009338","0185","A"
"009340","0185","A"
"009341","0185","A"
"009342","0185","A"
"009343","0185","A"
"009344","0185","A"
"009345","0185","A"
"009346","0185","A"
"009347","0185","A"
"009348","0185","A"
"009352","0185","A"
"009353","0185","A"
"009354","0185","A"
"009510","0190","A"
"009359","0185","A"
"009360","0185","A"
"009511","0190","A"
"009364","0185","A"
"009365","0185","A"
"009513","0190","A"
"009367","0185","A"
"009368","0185","A"
"009515","0190","A"
"009370","0185","A"
"009371","0185","A"
"009516","0190","A"
"009375","0185","A"
"009377","0185","A"
"009378","0185","A"
"014389","0185","A"
"014390","0185","A"
"014393","0185","A"
"014616","0185","A"
"015103","0185","A"
"018859","0185","A"
"019436","0185","A"
"019933","0185","A"
"009517","0190","A"
"009518","0190","A"
"009520","0190","A"
"009524","0190","A"
"009528","0190","A"
"009531","0190","A"
"009533","0190","A"
"009534","0190","A"
"009535","0190","A"
"009538","0190","A"
"009539","0190","A"
"015041","0190","A"
"015042","0190","A"
"019921","0190","A"
"009382","0191","A"
"009384","0191","A"
"009385","0191","A"
"009386","0191","A"
"009387","0191","A"
"009388","0191","A"
"009389","0191","A"
"009390","0191","A"
"009391","0191","A"
"009392","0191","A"
"009393","0191","A"
"009394","0191","A"
"009395","0191","A"
"009396","0191","A"
"009397","0191","A"
"009398","0191","A"
"009399","0191","A"
"009400","0191","A"
"009401","0191","A"
"009402","0191","A"
"009403","0191","A"
"009404","0191","A"
"009405","0191","A"
"009406","0191","A"
"009407","0191","A"
"009408","0191","A"
"009409","0191","A"
"009410","0191","A"
"009411","0191","A"
"009412","0191","A"
"009413","0191","A"
"009414","0191","A"
"009415","0191","A"
"009416","0191","A"
"009417","0191","A"
"009418","0191","A"
"009419","0191","A"
"009420","0191","A"
"009421","0191","A"
"009422","0191","A"
"009423","0191","A"
"009424","0191","A"
"009425","0191","A"
"009426","0191","A"
"009427","0191","A"
"009428","0191","A"
"009429","0191","A"
"009430","0191","A"
"009459","0191","A"
"009470","0191","A"
"009480","0191","A"
"009381","0191","A"
"009383","0191","A"
"009432","0191","A"
"009433","0191","A"
"009434","0191","A"
"009435","0191","A"
"009436","0191","A"
"009437","0191","A"
"009438","0191","A"
"009439","0191","A"
"009440","0191","A"
"009441","0191","A"
"009442","0191","A"
"009444","0191","A"
"009445","0191","A"
"009447","0191","A"
"009448","0191","A"
"009449","0191","A"
"009450","0191","A"
"009451","0191","A"
"009452","0191","A"
"009453","0191","A"
"009455","0191","A"
"009456","0191","A"
"009457","0191","A"
"009463","0191","A"
"009465","0191","A"
"009469","0191","A"
"009472","0191","A"
"009479","0191","A"
"009481","0191","A"
"009483","0191","A"
"009484","0191","A"
"009485","0191","A"
"009486","0191","A"
"009487","0191","A"
"009489","0191","A"
"014170","0191","A"
"014574","0191","A"
"015038","0191","A"
"015039","0191","A"
"015040","0191","A"
"015043","0191","A"
"015084","0191","A"
"019919","0191","A"
"019920","0191","A"
"009494","0192","A"
"009495","0192","A"
"009496","0192","A"
"020843","0004","A"
"031475","0004","A"
"031476","0004","A"
"032747","0004","A"
"032748","0004","A"
"033025","0178","A"
"033378","0004","A"
"033379","0004","A"
"033381","0004","A"
"033382","0004","A"
"033383","0004","A"
"033384","0004","A"
"033385","0004","A"
"033961","0004","A"
"033962","0004","A"
"033970","0004","A"
"033971","0004","A"
"033972","0004","A"
"033973","0004","A"
"033974","0004","A"
"033975","0004","A"
"033976","0004","A"
"033977","0004","A"
"002373","0004","A"
"002374","0004","A"
"002375","0004","A"
"013800","0004","A"
"006194","0137","A"
"006195","0137","A"
"006196","0137","A"
"006197","0137","A"
"014108","0142","A"
"014106","0142","A"
"006031","0137","A"
"006032","0137","A"
"014107","0142","A"
"014109","0142","A"
"006035","0137","A"
"014110","0142","A"
"014422","0004","A"
"006038","0137","A"
"006039","0137","A"
"014423","0144","A"
"006041","0137","A"
"006042","0137","A"
"006043","0137","A"
"006044","0137","A"
"006045","0137","A"
"014507","0163","A"
"014508","0163","A"
"014509","0163","A"
"006049","0137","A"
"014510","0163","A"
"006051","0137","A"
"006052","0137","A"
"014511","0163","A"
"014512","0163","A"
"014513","0163","A"
"014514","0163","A"
"014515","0163","A"
"014516","0163","A"
"014517","0163","A"
"006060","0137","A"
"014518","0163","A"
"014519","0163","A"
"014520","0163","A"
"006064","0137","A"
"014521","0163","A"
"014522","0163","A"
"006067","0137","A"
"006068","0137","A"
"014523","0163","A"
"014524","0163","A"
"014525","0163","A"
"006072","0137","A"
"014526","0163","A"
"014527","0163","A"
"006075","0137","A"
"014528","0163","A"
"006077","0137","A"
"014529","0163","A"
"014530","0163","A"
"014531","0163","A"
"014532","0163","A"
"014533","0163","A"
"014534","0163","A"
"014535","0163","A"
"014536","0163","A"
"006086","0137","A"
"014537","0163","A"
"014538","0163","A"
"014539","0163","A"
"014540","0163","A"
"014541","0163","A"
"014542","0163","A"
"014543","0163","A"
"014544","0163","A"
"006095","0137","A"
"014545","0163","A"
"014546","0163","A"
"006098","0137","A"
"006099","0137","A"
"014547","0163","A"
"014548","0163","A"
"014549","0163","A"
"006103","0137","A"
"014593","0098","A"
"014594","0098","A"
"014595","0098","A"
"006107","0137","A"
"015228","0074","A"
"019394","0165","A"
"019395","0165","A"
"006111","0137","A"
"006112","0137","A"
"019403","0165","A"
"006114","0137","A"
"019497","0163","A"
"006116","0137","A"
"006117","0137","A"
"019500","0163","A"
"006119","0137","A"
"019542","0163","A"
"019544","0163","A"
"019720","0165","A"
"019807","0163","A"
"006124","0137","A"
"006125","0137","A"
"006126","0137","A"
"006127","0137","A"
"019818","0163","A"
"019837","0163","A"
"006130","0137","A"
"019840","0163","A"
"006132","0137","A"
"006133","0137","A"
"019843","0163","A"
"006135","0137","A"
"006136","0137","A"
"006137","0137","A"
"019846","0163","A"
"019857","0163","A"
"019860","0163","A"
"019863","0163","A"
"019865","0163","A"
"019872","0163","A"
"019875","0163","A"
"019878","0163","A"
"006146","0137","A"
"019888","0163","A"
"019891","0163","A"
"019893","0163","A"
"019900","0163","A"
"019903","0163","A"
"019906","0163","A"
"006153","0137","A"
"019909","0163","A"
"019912","0163","A"
"006156","0137","A"
"019917","0004","A"
"020700","0165","A"
"020698","0004","A"
"020699","0165","A"
"020884","0004","A"
"020885","0004","A"
"020886","0004","A"
"020887","0004","A"
"020888","0004","A"
"020889","0004","A"
"020890","0004","A"
"006168","0137","A"
"020891","0004","A"
"020893","0004","A"
"020894","0004","A"
"020895","0004","A"
"020896","0004","A"
"020897","0004","A"
"006175","0137","A"
"020898","0004","A"
"020899","0004","A"
"006178","0137","A"
"006179","0137","A"
"020900","0004","A"
"020902","0004","A"
"020903","0004","A"
"020904","0004","A"
"020979","0004","A"
"020980","0004","A"
"006186","0137","A"
"020982","0004","A"
"020983","0004","A"
"020990","0004","A"
"006190","0137","A"
"021003","0004","A"
"021005","0004","A"
"021009","0004","A"
"021011","0004","A"
"021283","0163","A"
"021300","0163","A"
"021303","0163","A"
"021311","0163","A"
"021316","0163","A"
"021329","0163","A"
"021334","0163","A"
"021337","0163","A"
"021346","0163","A"
"021349","0163","A"
"021351","0163","A"
"021359","0163","A"
"021369","0163","A"
"021377","0163","A"
"022180","0004","A"
"030010","0004","A"
"030011","0004","A"
"030012","0004","A"
"030013","0004","A"
"030014","0004","A"
"030015","0004","A"
"030016","0004","A"
"030017","0004","A"
"030018","0004","A"
"030019","0004","A"
"030020","0004","A"
"030021","0004","A"
"030022","0004","A"
"030023","0004","A"
"030460","0004","A"
"030461","0004","A"
"030462","0004","A"
"030464","0004","A"
"030465","0004","A"
"030738","0004","A"
"030739","0004","A"
"031522","0004","A"
"031569","0004","A"
"031570","0004","A"
"031572","0004","A"
"031573","0004","A"
"031724","0004","A"
"031919","0004","A"
"031920","0004","A"
"032171","0004","A"
"032236","0004","A"
"032718","0004","A"
"033009","0004","A"
"033010","0004","A"
"033011","0004","A"
"033012","0004","A"
"033013","0004","A"
"033014","0004","A"
"033015","0004","A"
"033016","0004","A"
"033017","0004","A"
"033018","0004","A"
"033337","0004","A"
"033338","0004","A"
"033813","0004","A"
"033814","0004","A"
"034053","0004","A"
"034517","0004","A"
"034525","0004","A"
"034526","0004","A"
"034527","0004","A"
"034528","0004","A"
"034529","0004","A"
"034530","0004","A"
"002366","0004","A"
"011521","0084","A"
"014067","0084","A"
"011543","0084","A"
"011524","0084","A"
"011528","0084","A"
"011548","0084","A"
"011535","0084","A"
"014068","0084","A"
"004594","0098","A"
"007282","0098","A"
"014123","0100","A"
"014124","0140","A"
"014722","0004","A"
"004834","0098","A"
"014724","0163","A"
"014725","0163","A"
"014726","0163","A"
"014727","0163","A"
"014728","0163","A"
"014729","0163","A"
"014730","0163","A"
"014731","0163","A"
"014732","0163","A"
"014733","0163","A"
"014734","0163","A"
"014735","0163","A"
"014736","0163","A"
"014737","0163","A"
"014738","0163","A"
"014739","0163","A"
"014740","0163","A"
"014741","0163","A"
"014742","0163","A"
"014743","0163","A"
"014744","0163","A"
"014838","0004","A"
"015047","0004","A"
"015122","0163","A"
"015123","0163","A"
"015125","0163","A"
"015126","0163","A"
"015127","0163","A"
"015128","0163","A"
"015129","0163","A"
"015130","0163","A"
"015131","0163","A"
"015132","0163","A"
"015133","0163","A"
"015134","0163","A"
"015135","0163","A"
"015136","0163","A"
"015137","0163","A"
"015138","0163","A"
"015140","0163","A"
"015141","0163","A"
"015142","0163","A"
"015143","0163","A"
"015144","0163","A"
"015145","0163","A"
"015146","0163","A"
"015148","0163","A"
"015149","0163","A"
"015150","0163","A"
"015151","0163","A"
"019487","0163","A"
"019726","0163","A"
"020723","0004","A"
"014221","0088","A"
"020681","0004","A"
"021068","0004","A"
"028044","0004","A"
"028088","0004","A"
"028125","0004","A"
"028126","0004","A"
"028127","0004","A"
"030092","0004","A"
"030616","0004","A"
"030701","0165","A"
"030702","0165","A"
"030703","0165","A"
"030704","0165","A"
"030705","0165","A"
"030706","0165","A"
"030707","0165","A"
"030708","0165","A"
"030709","0165","A"
"030864","0004","A"
"030893","0218","A"
"032067","0004","A"
"032068","0004","A"
"032069","0004","A"
"032302","0004","A"
"032303","0004","A"
"032948","0004","A"
"032949","0004","A"
"032950","0004","A"
"032951","0004","A"
"032952","0004","A"
"032953","0004","A"
"032954","0004","A"
"032955","0004","A"
"032956","0004","A"
"032957","0004","A"
"032958","0004","A"
"032959","0004","A"
"033449","0004","A"
"033450","0004","A"
"033459","0004","A"
"033897","0004","A"
"033898","0004","A"
"033899","0004","A"
"033909","0004","A"
"034436","0004","A"
"034449","0004","A"
"002413","0004","A"
"004401","0004","A"
"004402","0004","A"
"004403","0004","A"
"014080","0004","A"
"014839","0004","A"
"019529","0163","A"
"019552","0163","A"
"005969","0217","A"
"005968","0217","A"
"005956","0217","A"
"005957","0217","A"
"005958","0217","A"
"005959","0217","A"
"005960","0217","A"
"005961","0217","A"
"005962","0217","A"
"005963","0217","A"
"005964","0217","A"
"005965","0217","A"
"005966","0217","A"
"005967","0217","A"
"005970","0217","A"
"029660","0004","A"
"031031","0004","A"
"031467","0004","A"
"031468","0004","A"
"031469","0004","A"
"032233","0004","A"
"032234","0004","A"
